,file_path,contains
160,papers/interspeech_2018/penney18_interspeech.pdf,False
161,papers/interspeech_2018/hughes18_interspeech.pdf,False
162,papers/interspeech_2018/gang18_interspeech.pdf,False
163,papers/interspeech_2018/li18p_interspeech.pdf,False
164,papers/interspeech_2018/suthokumar18_interspeech.pdf,False
165,papers/interspeech_2018/james18_interspeech.pdf,True
166,papers/interspeech_2018/ferrer18_interspeech.pdf,False
167,papers/interspeech_2018/chen18h_interspeech.pdf,False
168,papers/interspeech_2018/lam18_interspeech.pdf,False
169,papers/interspeech_2018/vythelingum18_interspeech.pdf,False
170,papers/interspeech_2018/ding18_interspeech.pdf,False
171,papers/interspeech_2018/rao18_interspeech.pdf,False
172,papers/interspeech_2018/kadiri18b_interspeech.pdf,False
173,papers/interspeech_2018/ateeq18_interspeech.pdf,False
174,papers/interspeech_2018/bruguier18_interspeech.pdf,False
175,papers/interspeech_2018/chang18_interspeech.pdf,False
176,papers/interspeech_2018/roddy18_interspeech.pdf,True
177,papers/interspeech_2018/turan18_interspeech.pdf,False
178,papers/interspeech_2018/wu18b_interspeech.pdf,False
179,papers/interspeech_2018/gogoi18_interspeech.pdf,False
180,papers/interspeech_2018/peng18_interspeech.pdf,False
181,papers/interspeech_2018/warnita18_interspeech.pdf,False
182,papers/interspeech_2018/nicolson18_interspeech.pdf,True
183,papers/interspeech_2018/bruguier18b_interspeech.pdf,False
184,papers/interspeech_2018/ghosal18_interspeech.pdf,False
185,papers/interspeech_2018/chellapriyadharshini18_interspeech.pdf,False
186,papers/interspeech_2018/maiti18_interspeech.pdf,False
187,papers/interspeech_2018/rahman18_interspeech.pdf,False
188,papers/interspeech_2018/tabain18_interspeech.pdf,False
189,papers/interspeech_2018/mori18_interspeech.pdf,True
190,papers/interspeech_2018/velikovich18_interspeech.pdf,False
191,papers/interspeech_2018/evanini18_interspeech.pdf,True
192,papers/interspeech_2018/sailor18_interspeech.pdf,False
193,papers/interspeech_2018/ayyavu18_interspeech.pdf,False
194,papers/interspeech_2018/baur18_interspeech.pdf,False
195,papers/interspeech_2018/muckenhirn18_interspeech.pdf,False
196,papers/interspeech_2018/ananthapadmanabha18_interspeech.pdf,False
197,papers/interspeech_2018/haider18b_interspeech.pdf,False
198,papers/interspeech_2018/terissi18_interspeech.pdf,False
199,papers/interspeech_2018/sivasankaran18_interspeech.pdf,False
200,papers/interspeech_2018/patino18_interspeech.pdf,False
201,papers/interspeech_2018/singh18b_interspeech.pdf,False
202,papers/interspeech_2018/cabral18_interspeech.pdf,False
203,papers/interspeech_2018/li18g_interspeech.pdf,False
204,papers/interspeech_2018/nixon18_interspeech.pdf,False
205,papers/interspeech_2018/sridhar18_interspeech.pdf,False
206,papers/interspeech_2018/kadiri18c_interspeech.pdf,False
207,papers/interspeech_2018/zhang18c_interspeech.pdf,False
208,papers/interspeech_2018/ylmaz18c_interspeech.pdf,False
209,papers/interspeech_2018/wenjie18_interspeech.pdf,False
210,papers/interspeech_2018/wang18o_interspeech.pdf,False
211,papers/interspeech_2018/shetty18_interspeech.pdf,False
212,papers/interspeech_2018/kallio18_interspeech.pdf,False
213,papers/interspeech_2018/masumura18_interspeech.pdf,False
214,papers/interspeech_2018/m18_interspeech.pdf,False
215,papers/interspeech_2018/ylmaz18_interspeech.pdf,True
216,papers/interspeech_2018/bai18b_interspeech.pdf,False
217,papers/interspeech_2018/zenkel18_interspeech.pdf,False
218,papers/interspeech_2018/m18b_interspeech.pdf,False
219,papers/interspeech_2018/zhou18_interspeech.pdf,False
220,papers/interspeech_2018/juvela18_interspeech.pdf,False
221,papers/interspeech_2018/podsiado18_interspeech.pdf,False
222,papers/interspeech_2018/karita18_interspeech.pdf,True
223,papers/interspeech_2018/dernoncourt18_interspeech.pdf,False
224,papers/interspeech_2018/ms18_interspeech.pdf,False
225,papers/interspeech_2018/wang18e_interspeech.pdf,False
226,papers/interspeech_2018/kumar18b_interspeech.pdf,False
227,papers/interspeech_2018/ni18_interspeech.pdf,False
228,papers/interspeech_2018/liu18b_interspeech.pdf,False
229,papers/interspeech_2018/soto18_interspeech.pdf,False
230,papers/interspeech_2018/govender18b_interspeech.pdf,False
231,papers/interspeech_2018/kim18b_interspeech.pdf,False
232,papers/interspeech_2018/wang18b_interspeech.pdf,False
233,papers/interspeech_2018/kabil18_interspeech.pdf,False
234,papers/interspeech_2018/gosztolya18_interspeech.pdf,False
235,papers/interspeech_2018/guo18b_interspeech.pdf,False
236,papers/interspeech_2018/todisco18_interspeech.pdf,False
237,papers/interspeech_2018/taitelbaum18_interspeech.pdf,False
238,papers/interspeech_2018/zegers18_interspeech.pdf,True
239,papers/interspeech_2018/dyrenko18_interspeech.pdf,False
240,papers/interspeech_2018/han18_interspeech.pdf,False
241,papers/interspeech_2018/fu18b_interspeech.pdf,False
242,papers/interspeech_2018/g18_interspeech.pdf,False
243,papers/interspeech_2018/sachdev18_interspeech.pdf,False
244,papers/interspeech_2018/huang18_interspeech.pdf,False
245,papers/interspeech_2018/li18_interspeech.pdf,False
246,papers/interspeech_2018/jelil18_interspeech.pdf,False
247,papers/interspeech_2018/fu18c_interspeech.pdf,False
248,papers/interspeech_2018/murakami18_interspeech.pdf,False
249,papers/interspeech_2018/bouserhal18_interspeech.pdf,False
250,papers/interspeech_2018/li18j_interspeech.pdf,False
251,papers/interspeech_2018/kirkedal18_interspeech.pdf,False
252,papers/interspeech_2018/su18c_interspeech.pdf,False
253,papers/interspeech_2018/xiao18_interspeech.pdf,False
254,papers/interspeech_2018/goel18_interspeech.pdf,False
255,papers/interspeech_2018/ca18_interspeech.pdf,False
256,papers/interspeech_2018/bandini18_interspeech.pdf,False
257,papers/interspeech_2018/hakkanitur18_interspeech.pdf,False
258,papers/interspeech_2018/choi18_interspeech.pdf,False
259,papers/interspeech_2018/bourlard18_interspeech.pdf,False
260,papers/interspeech_2018/caudrelier18_interspeech.pdf,False
261,papers/interspeech_2018/wang18d_interspeech.pdf,False
262,papers/interspeech_2018/airaksinen18_interspeech.pdf,False
263,papers/interspeech_2018/levitan18_interspeech.pdf,False
264,papers/interspeech_2018/dey18b_interspeech.pdf,False
265,papers/interspeech_2018/chiu18_interspeech.pdf,False
266,papers/interspeech_2018/ravanelli18_interspeech.pdf,True
267,papers/interspeech_2018/biswas18_interspeech.pdf,False
268,papers/interspeech_2018/qi18_interspeech.pdf,False
269,papers/interspeech_2018/biswas18b_interspeech.pdf,False
270,papers/interspeech_2018/zhu18b_interspeech.pdf,False
271,papers/interspeech_2018/delcroix18_interspeech.pdf,False
272,papers/interspeech_2018/liu18_interspeech.pdf,False
273,papers/interspeech_2018/dash18_interspeech.pdf,False
274,papers/interspeech_2018/park18_interspeech.pdf,False
275,papers/interspeech_2018/weiner18_interspeech.pdf,True
276,papers/interspeech_2018/tavarone18_interspeech.pdf,False
277,papers/interspeech_2018/ridouane18_interspeech.pdf,False
278,papers/interspeech_2018/mandal18_interspeech.pdf,False
279,papers/interspeech_2018/povey18_interspeech.pdf,False
280,papers/interspeech_2018/tom18_interspeech.pdf,False
281,papers/interspeech_2018/shen18_interspeech.pdf,False
282,papers/interspeech_2018/bonafonte18_interspeech.pdf,True
283,papers/interspeech_2018/m18c_interspeech.pdf,True
284,papers/interspeech_2018/nenadic18_interspeech.pdf,False
285,papers/interspeech_2018/hebbar18_interspeech.pdf,True
286,papers/interspeech_2018/liu18e_interspeech.pdf,False
287,papers/interspeech_2018/ram18_interspeech.pdf,True
288,papers/interspeech_2018/padmasundari18_interspeech.pdf,False
289,papers/interspeech_2018/shah18c_interspeech.pdf,False
290,papers/interspeech_2018/li18e_interspeech.pdf,False
291,papers/interspeech_2018/nallanchakravarthula18_interspeech.pdf,False
292,papers/interspeech_2018/websdale18_interspeech.pdf,False
293,papers/interspeech_2018/andresferrer18_interspeech.pdf,False
294,papers/interspeech_2018/meng18c_interspeech.pdf,False
295,papers/interspeech_2018/drude18_interspeech.pdf,True
296,papers/interspeech_2018/thomas18_interspeech.pdf,False
297,papers/interspeech_2018/yu18b_interspeech.pdf,False
298,papers/interspeech_2018/magron18_interspeech.pdf,True
299,papers/interspeech_2018/kochetov18_interspeech.pdf,False
300,papers/interspeech_2018/zhang18k_interspeech.pdf,False
301,papers/interspeech_2018/cho18_interspeech.pdf,False
302,papers/interspeech_2018/kranzusch18_interspeech.pdf,False
303,papers/interspeech_2018/oraby18_interspeech.pdf,True
304,papers/interspeech_2018/nakashika18_interspeech.pdf,False
305,papers/interspeech_2018/xu18c_interspeech.pdf,False
306,papers/interspeech_2018/hansen18_interspeech.pdf,False
307,papers/interspeech_2018/wang18n_interspeech.pdf,False
308,papers/interspeech_2018/garg18_interspeech.pdf,False
309,papers/interspeech_2018/meng18b_interspeech.pdf,False
310,papers/interspeech_2018/nomosudro18_interspeech.pdf,False
311,papers/interspeech_2018/singh18_interspeech.pdf,False
312,papers/interspeech_2018/tsai18_interspeech.pdf,False
313,papers/interspeech_2018/liu18f_interspeech.pdf,False
314,papers/interspeech_2018/luong18b_interspeech.pdf,False
315,papers/interspeech_2018/khassanov18_interspeech.pdf,False
316,papers/interspeech_2018/gobl18_interspeech.pdf,False
317,papers/interspeech_2018/alharbi18_interspeech.pdf,False
318,papers/interspeech_2018/meyer18_interspeech.pdf,False
319,papers/interspeech_2018/zhou18c_interspeech.pdf,False
320,papers/interspeech_2018/gong18_interspeech.pdf,True
321,papers/interspeech_2018/cao18b_interspeech.pdf,False
322,papers/interspeech_2018/kalita18_interspeech.pdf,False
323,papers/interspeech_2018/krikke18_interspeech.pdf,True
324,papers/interspeech_2018/lin18_interspeech.pdf,False
325,papers/interspeech_2018/cortes18_interspeech.pdf,False
326,papers/interspeech_2018/tamura18_interspeech.pdf,False
327,papers/interspeech_2018/biasuttolervat18_interspeech.pdf,False
328,papers/interspeech_2018/mallidi18_interspeech.pdf,False
329,papers/interspeech_2018/toman18_interspeech.pdf,False
330,papers/interspeech_2018/jauk18_interspeech.pdf,False
331,papers/interspeech_2018/parrell18_interspeech.pdf,False
332,papers/interspeech_2018/laaridh18b_interspeech.pdf,False
333,papers/interspeech_2018/he18b_interspeech.pdf,False
334,papers/interspeech_2018/ke18_interspeech.pdf,False
335,papers/interspeech_2018/scharenborg18_interspeech.pdf,False
336,papers/interspeech_2018/nidadavolu18_interspeech.pdf,False
337,papers/interspeech_2018/rathner18_interspeech.pdf,False
338,papers/interspeech_2018/ramanarayanan18_interspeech.pdf,False
339,papers/interspeech_2018/le18_interspeech.pdf,False
340,papers/interspeech_2018/pv18_interspeech.pdf,False
341,papers/interspeech_2018/mixdorff18_interspeech.pdf,False
342,papers/interspeech_2018/pang18_interspeech.pdf,False
343,papers/interspeech_2018/roy18_interspeech.pdf,False
344,papers/interspeech_2018/mack18_interspeech.pdf,False
345,papers/interspeech_2018/ajili18_interspeech.pdf,False
346,papers/interspeech_2018/wagner18_interspeech.pdf,False
347,papers/interspeech_2018/li18o_interspeech.pdf,False
348,papers/interspeech_2018/qin18b_interspeech.pdf,False
349,papers/interspeech_2018/zhang18m_interspeech.pdf,False
350,papers/interspeech_2018/perez18_interspeech.pdf,False
351,papers/interspeech_2018/zajic18_interspeech.pdf,False
352,papers/interspeech_2018/inoue18b_interspeech.pdf,False
353,papers/interspeech_2018/papayiannis18_interspeech.pdf,False
354,papers/interspeech_2018/zhang18h_interspeech.pdf,False
355,papers/interspeech_2018/kao18_interspeech.pdf,False
356,papers/interspeech_2018/lefranc18_interspeech.pdf,True
357,papers/interspeech_2018/kanda18_interspeech.pdf,False
358,papers/interspeech_2018/hruz18_interspeech.pdf,False
359,papers/interspeech_2018/yang18_interspeech.pdf,False
360,papers/interspeech_2018/yu18_interspeech.pdf,False
361,papers/interspeech_2018/yin18b_interspeech.pdf,True
362,papers/interspeech_2018/mulimani18_interspeech.pdf,False
363,papers/interspeech_2018/fontan18_interspeech.pdf,False
364,papers/interspeech_2018/freitas18_interspeech.pdf,False
365,papers/interspeech_2018/pandey18_interspeech.pdf,False
366,papers/interspeech_2018/ma18_interspeech.pdf,False
367,papers/interspeech_2018/sachdev18b_interspeech.pdf,False
368,papers/interspeech_2018/lin18b_interspeech.pdf,False
369,papers/interspeech_2018/wang18i_interspeech.pdf,True
370,papers/interspeech_2018/murphy18_interspeech.pdf,False
371,papers/interspeech_2018/chanchaochai18_interspeech.pdf,False
372,papers/interspeech_2018/cristia18_interspeech.pdf,False
373,papers/interspeech_2018/nguyen18_interspeech.pdf,False
374,papers/interspeech_2018/luo18_interspeech.pdf,False
375,papers/interspeech_2018/docarmoblanco18_interspeech.pdf,False
376,papers/interspeech_2018/an18b_interspeech.pdf,False
377,papers/interspeech_2018/rathner18b_interspeech.pdf,False
378,papers/interspeech_2018/raj18_interspeech.pdf,False
379,papers/interspeech_2018/koller18_interspeech.pdf,False
380,papers/interspeech_2018/tseng18_interspeech.pdf,False
381,papers/interspeech_2018/chung18c_interspeech.pdf,False
382,papers/interspeech_2018/thakur18_interspeech.pdf,False
383,papers/interspeech_2018/li18k_interspeech.pdf,False
384,papers/interspeech_2018/kodrasi18_interspeech.pdf,False
385,papers/interspeech_2018/vachhani18_interspeech.pdf,False
386,papers/interspeech_2018/zhang18e_interspeech.pdf,False
387,papers/interspeech_2018/tu18_interspeech.pdf,True
388,papers/interspeech_2018/qin18_interspeech.pdf,False
389,papers/interspeech_2018/braunschweiler18_interspeech.pdf,False
390,papers/interspeech_2018/afouras18b_interspeech.pdf,False
391,papers/interspeech_2018/bu18_interspeech.pdf,False
392,papers/interspeech_2018/du18b_interspeech.pdf,False
393,papers/interspeech_2018/parthasarathy18b_interspeech.pdf,False
394,papers/interspeech_2018/barker18_interspeech.pdf,True
395,papers/interspeech_2018/chen18e_interspeech.pdf,False
396,papers/interspeech_2018/huang18b_interspeech.pdf,False
397,papers/interspeech_2018/renduchintala18_interspeech.pdf,True
398,papers/interspeech_2018/beck18_interspeech.pdf,False
399,papers/interspeech_2018/hermann18_interspeech.pdf,True
400,papers/interspeech_2018/do18_interspeech.pdf,False
401,papers/interspeech_2018/xia18_interspeech.pdf,False
402,papers/interspeech_2018/ozkanca18_interspeech.pdf,False
403,papers/interspeech_2018/zhang18j_interspeech.pdf,False
404,papers/interspeech_2018/hsu18b_interspeech.pdf,False
405,papers/interspeech_2018/yamamoto18_interspeech.pdf,False
406,papers/interspeech_2018/ylmaz18b_interspeech.pdf,False
407,papers/interspeech_2018/koreman18_interspeech.pdf,False
408,papers/interspeech_2018/an18c_interspeech.pdf,False
409,papers/interspeech_2018/feng18b_interspeech.pdf,False
410,papers/interspeech_2018/cheng18c_interspeech.pdf,False
411,papers/interspeech_2018/jprakash18_interspeech.pdf,False
412,papers/interspeech_2018/kasthuri18_interspeech.pdf,False
413,papers/interspeech_2018/flemotomos18b_interspeech.pdf,False
414,papers/interspeech_2018/sadasivan18_interspeech.pdf,False
415,papers/interspeech_2018/haque18_interspeech.pdf,False
416,papers/interspeech_2018/geng18_interspeech.pdf,False
417,papers/interspeech_2018/irie18_interspeech.pdf,False
418,papers/interspeech_2018/ghorbani18_interspeech.pdf,False
419,papers/interspeech_2018/li18f_interspeech.pdf,False
420,papers/interspeech_2018/chakraborty18_interspeech.pdf,False
421,papers/interspeech_2018/brasser18_interspeech.pdf,False
422,papers/interspeech_2018/atal18_interspeech.pdf,False
423,papers/interspeech_2018/gupta18_interspeech.pdf,False
424,papers/interspeech_2018/hosseiniasl18_interspeech.pdf,False
425,papers/interspeech_2018/chodroff18_interspeech.pdf,False
426,papers/interspeech_2018/xu18b_interspeech.pdf,False
427,papers/interspeech_2018/zhang18n_interspeech.pdf,False
428,papers/interspeech_2018/zhu18_interspeech.pdf,False
429,papers/interspeech_2018/huang18d_interspeech.pdf,False
430,papers/interspeech_2018/raju18_interspeech.pdf,False
431,papers/interspeech_2018/aare18_interspeech.pdf,False
432,papers/interspeech_2018/fernando18_interspeech.pdf,False
433,papers/interspeech_2018/shi18c_interspeech.pdf,False
434,papers/interspeech_2018/sloboda18_interspeech.pdf,False
435,papers/interspeech_2018/nicolao18_interspeech.pdf,False
436,papers/interspeech_2018/fukuda18_interspeech.pdf,False
437,papers/interspeech_2018/ooster18_interspeech.pdf,False
438,papers/interspeech_2018/huang18e_interspeech.pdf,False
439,papers/interspeech_2018/tripathi18_interspeech.pdf,False
440,papers/interspeech_2018/sailor18c_interspeech.pdf,False
441,papers/interspeech_2018/kelley18_interspeech.pdf,False
442,papers/interspeech_2018/waldekar18_interspeech.pdf,False
443,papers/interspeech_2018/lee18d_interspeech.pdf,True
444,papers/interspeech_2018/wang18k_interspeech.pdf,True
445,papers/interspeech_2018/wang18_interspeech.pdf,True
446,papers/interspeech_2018/chen18_interspeech.pdf,False
447,papers/interspeech_2018/guzewich18_interspeech.pdf,False
448,papers/interspeech_2018/raza18_interspeech.pdf,False
449,papers/interspeech_2018/pal18_interspeech.pdf,False
450,papers/interspeech_2018/dawalatabad18_interspeech.pdf,False
451,papers/interspeech_2018/sharon18_interspeech.pdf,False
452,papers/interspeech_2018/huang18c_interspeech.pdf,True
453,papers/interspeech_2018/hua18_interspeech.pdf,True
454,papers/interspeech_2018/cervone18_interspeech.pdf,True
455,papers/interspeech_2018/mosner18_interspeech.pdf,True
456,papers/interspeech_2018/chen18g_interspeech.pdf,False
457,papers/interspeech_2018/sun18_interspeech.pdf,False
458,papers/interspeech_2018/xie18_interspeech.pdf,False
459,papers/interspeech_2018/katz18_interspeech.pdf,False
460,papers/interspeech_2018/yadav18_interspeech.pdf,False
461,papers/interspeech_2018/hu18_interspeech.pdf,False
462,papers/interspeech_2018/ujiro18_interspeech.pdf,False
463,papers/interspeech_2018/zhang18f_interspeech.pdf,False
464,papers/interspeech_2018/mateju18_interspeech.pdf,False
465,papers/interspeech_2018/frederiksen18_interspeech.pdf,False
466,papers/interspeech_2018/parcollet18_interspeech.pdf,False
467,papers/interspeech_2018/zhao18d_interspeech.pdf,False
468,papers/interspeech_2018/vasilescu18_interspeech.pdf,False
469,papers/interspeech_2018/ochi18_interspeech.pdf,False
470,papers/interspeech_2018/chen18d_interspeech.pdf,True
471,papers/interspeech_2018/bachhav18_interspeech.pdf,False
472,papers/interspeech_2018/zhang18p_interspeech.pdf,False
473,papers/interspeech_2018/ghahremani18_interspeech.pdf,False
474,papers/interspeech_2018/tan18b_interspeech.pdf,False
475,papers/interspeech_2018/zhang18g_interspeech.pdf,False
476,papers/interspeech_2018/qian18b_interspeech.pdf,False
